T,o,h,l,c,v
1615541400000.0,56674.3,56674.3,56450.0,56500.0,647.4003
1615542300000.0,56500.0,56575.0,56311.0,56540.5,612.725830078125
1615543200000.0,56540.5,56540.5,56139.6,56212.6,693.3382
1615544100000.0,56212.6015625,56212.6015625,55855.0,55861.69921875,1155.751953125
1615545000000.0,55861.8,56542.6,55826.1,56525.7,1041.2808
1615545900000.0,56524.2,56866.8,56459.1,56716.0,1065.056
1615546800000.0,56716.0,57073.5,56572.7,56946.7,1126.0252
1615547700000.0,56946.7,56946.7,56715.0,56823.5,682.6625
1615548600000.0,56823.4,56823.5,56479.8,56509.7,580.2814
1615549500000.0,56509.7,56649.2,56347.0,56500.0,601.1797
1615550400000.0,56500.0,56844.6,56284.4,56531.0,691.1018
1615551300000.0,56532.2,56620.4,56327.3,56421.6,505.6211
1615552200000.0,56421.6,56551.5,56179.5,56546.4,734.223
1615553100000.0,56546.4,56556.0,56305.1,56386.9,473.4045
1615554000000.0,56386.0,56391.3,55369.6,55586.2,3121.2164
1615554900000.0,55586.19921875,55970.0,54962.80078125,55251.0,2598.8232421875
1615555800000.0,55251.0,55688.0,55150.0,55622.9,1707.3742
1615556700000.0,55622.9,56033.0,55540.0,55690.0,1145.8261
1615557600000.0,55690.0,55780.0,55368.4,55700.0,929.0526
1615558500000.0,55707.8,56075.3,55500.4,55984.8,969.6292000000001
1615559400000.0,55984.8,56252.8,55810.8,56017.7,1021.0213
1615560300000.0,56024.1,56234.7,55779.6,56211.8,841.0952
1615561200000.0,56221.5,56572.6,56025.2,56473.9,1265.8494
1615562100000.0,56469.8,56469.8,56200.0,56243.5,553.6157
1615563000000.0,56236.3,56525.0,56174.7,56525.0,829.1628
1615563900000.0,56525.0,57095.4,56519.1,56956.9,1735.7688
1615564800000.0,56957.0,57331.7,56956.9,57245.1,1480.741
1615565700000.0,57245.1,57600.0,57136.3,57576.7,1134.2491
1615566600000.0,57576.7,57625.9,57330.8,57474.6,800.8149
1615567500000.0,57474.6,57582.0,57222.0,57367.2,712.1687
1615568400000.0,57367.19921875,57563.6015625,57272.69921875,57491.69921875,624.9450073242188
1615569300000.0,57491.7,57611.1,57411.1,57514.5,530.1016
1615570200000.0,57508.80078125,57768.0,57440.8984375,57450.0,980.8281860351562
1615571100000.0,57450.0,57459.0,57062.3,57176.0,776.9037000000001
1615572000000.0,57175.3,57662.0,57070.0,57586.8,790.4415
1615572900000.0,57586.8,57667.8,57320.0,57350.4,634.4147
1615573800000.0,57350.4,57444.0,57250.0,57400.0,404.5503
1615574700000.0,57400.0,57600.9,57186.6,57349.2,525.7632
1615575600000.0,57349.2,57547.1,57169.7,57297.4,546.5123
1615576500000.0,57297.3984375,57334.0,56712.5,56860.6015625,896.3389282226562
1615577400000.0,56865.30078125,57250.0,56818.80078125,57104.5,691.6968994140625
1615578300000.0,57104.5,57165.7,56877.7,56942.4,624.9444
1615579200000.0,56942.4,57200.0,56469.7,56706.5,1431.934
1615580100000.0,56706.5,56840.1,56400.0,56500.4,873.7468
1615581000000.0,56500.4,56725.7,56451.8,56488.5,637.3584
1615581900000.0,56487.1,56759.5,56487.1,56696.8,539.2676
1615582800000.0,56696.8,56780.0,56263.6,56528.6,730.1557
1615583700000.0,56528.6015625,56697.19921875,56262.1015625,56669.8984375,628.364013671875
1615584600000.0,56669.9,57170.0,56646.8,56943.5,788.6383
1615585500000.0,56943.5,57005.4,56750.0,56936.8,407.262
1615586400000.0,56936.8,57112.1,56859.1,57041.3,381.978
1615587300000.0,57041.3,57421.2,57041.3,57358.2,603.0768
1615588200000.0,57357.69921875,57465.3984375,57158.0,57292.69921875,541.8350219726562
1615589100000.0,57292.7,57323.3,57062.4,57157.3,725.9997000000001
1615590000000.0,57157.3,57300.0,57153.7,57249.9,351.9221
1615590900000.0,57249.9,57477.0,57235.7,57314.6,584.2495
1615591800000.0,57314.7,57500.0,57242.4,57484.6,384.2189
1615592700000.0,57484.6,57500.0,57195.6,57221.7,590.9385
1615593600000.0,57221.7,57307.2,56436.3,56643.9,1198.6881
1615594500000.0,56643.9,56775.0,56344.8,56353.0,666.057
1615595400000.0,56353.0,56748.2,56312.9,56733.9,571.439
1615596300000.0,56733.9,56875.3,56593.0,56689.3,477.1781
1615597200000.0,56689.4,56707.0,56300.0,56366.5,607.146
1615598100000.0,56366.5,56468.7,56081.6,56278.3,880.5584
1615599000000.0,56278.30078125,56450.19921875,56123.8984375,56327.30078125,475.5461120605469
1615599900000.0,56327.3,56508.7,56132.4,56386.4,395.3752
1615600800000.0,56386.4,56542.0,56078.2,56280.0,466.3899
1615601700000.0,56280.0,56425.7,56104.5,56394.8,535.5061
1615602600000.0,56391.0,56550.0,56365.2,56532.2,700.6287
1615603500000.0,56532.2,56639.5,56396.1,56473.4,481.173
1615604400000.0,56473.4,56699.8,56309.0,56606.0,459.8362
1615605300000.0,56606.0,56750.0,56516.8,56723.0,774.6709
1615606200000.0,56723.0,56790.0,56642.6,56717.4,343.2791
1615607100000.0,56714.8,56734.0,56572.2,56694.3,324.58922
1615608000000.0,56694.3,56795.2,56466.1,56622.8,454.6533
1615608900000.0,56617.6015625,56635.0,56385.0,56445.3984375,374.4787902832031
1615609800000.0,56441.9,56545.5,56257.5,56449.4,359.1645
1615610700000.0,56449.3984375,56899.0,56425.0,56896.30078125,359.6357116699219
1615611600000.0,56882.69921875,57090.5,56751.6015625,57027.3984375,415.3966979980469
1615612500000.0,57027.3984375,57027.3984375,56848.0,56871.3984375,351.15606689453125
1615613400000.0,56871.4,56926.9,56737.1,56828.3,340.47185
1615614300000.0,56828.3,56843.6,56610.0,56744.9,324.97839
1615615200000.0,56744.9,56857.7,56587.1,56624.8,386.4503
1615616100000.0,56624.8,56802.1,56491.9,56777.9,600.8946
1615617000000.0,56777.9,56872.0,56690.6,56817.7,313.8696
1615617900000.0,56817.7,57060.9,56803.3,56931.6,458.195
1615618800000.0,56931.6,57034.2,56823.1,56915.7,460.8746
1615619700000.0,56915.7,56948.0,56753.9,56855.3,351.4981
1615620600000.0,56855.3,57190.0,56821.1,57158.6,618.6813
1615621500000.0,57157.0,57389.6015625,57051.6015625,57343.69921875,567.14599609375
1615622400000.0,57343.69921875,57649.0,57343.69921875,57560.0,1293.8878173828125
1615623300000.0,57560.0,57600.0,57200.0,57246.6015625,594.109619140625
1615624200000.0,57246.6,57439.0,57126.2,57261.0,547.7813
1615625100000.0,57261.0,57575.69921875,57261.0,57434.30078125,521.5808715820312
1615626000000.0,57434.3,57509.1,57253.3,57303.7,427.3917
1615626900000.0,57303.7,57447.9,57272.6,57418.9,401.8075
1615627800000.0,57419.9,57577.9,57273.5,57420.2,536.1873
1615628700000.0,57420.2,57614.5,57293.3,57610.8,461.6527
1615629600000.0,57610.8,59377.7,57446.8,59144.3,4600.5098
1615630500000.0,59119.2,59652.3,58900.0,59516.7,3642.1429
1615631400000.0,59516.69921875,59850.0,59276.69921875,59393.6015625,2840.873779296875
1615632300000.0,59393.6,59456.3,59167.0,59448.2,1613.4458
1615633200000.0,59448.2,59975.3,59421.0,59626.8,2725.9935
1615634100000.0,59622.4,60200.0,59574.0,59660.3,2832.65
1615635000000.0,59660.2,60094.0,59600.0,59904.3,2014.4166
1615635900000.0,59904.3,60144.0,59607.1,59849.7,1528.1688
1615636800000.0,59853.6,60038.8,59232.5,59917.1,1893.9607
1615637700000.0,59917.1,60500.0,59750.0,60216.6,1845.4141
1615638600000.0,60216.6,60325.0,60001.0,60121.2,911.1752
1615639500000.0,60121.2,60121.2,59626.4,59912.0,1235.5343
1615640400000.0,59912.0,60159.4,59615.6,59704.9,1030.8062
1615641300000.0,59704.8984375,59878.6015625,59500.0,59682.80078125,941.4503784179688
1615642200000.0,59681.2,59830.0,59500.0,59744.9,783.5558
1615643100000.0,59745.0,60044.9,59625.3,59915.3,865.984
1615644000000.0,59915.3,59985.4,59700.7,59790.4,599.14
1615644900000.0,59790.4,60000.0,59790.3,59960.2,511.1635
1615645800000.0,59960.2,60087.1,59845.0,59912.5,630.8625
1615646700000.0,59912.5,59954.2,59745.0,59756.4,554.1453
1615647600000.0,59761.9,59953.6,59756.5,59900.1,613.7508
1615648500000.0,59900.1,59950.0,59814.6,59843.2,452.6723
1615649400000.0,59843.19921875,59844.5,59523.0,59619.1015625,773.3773193359375
1615650300000.0,59619.1,59747.4,59586.0,59693.0,517.4438
1615651200000.0,59693.0,59901.0,59670.3,59766.8,1003.3494
1615652100000.0,59766.8,59850.0,59508.2,59532.1,506.3195
1615653000000.0,59532.1015625,59754.19921875,59458.69921875,59696.80078125,635.2393188476562
1615653900000.0,59696.80078125,59924.19921875,59696.80078125,59820.3984375,576.39697265625
1615654800000.0,59820.4,59930.0,59751.7,59840.6,472.6022
1615655700000.0,59840.6,60107.7,59786.5,60064.8,740.4315
1615656600000.0,60064.8,60120.0,59917.1,60017.4,625.2497
1615657500000.0,60012.6,60520.0,59947.5,60333.3,1490.5034999999998
1615658400000.0,60333.3,60451.4,60006.0,60036.1,706.493
1615659300000.0,60036.1015625,60237.80078125,59977.6015625,60184.1015625,736.6843872070312
1615660200000.0,60184.1015625,60194.80078125,60065.0,60170.0,480.5444030761719
1615661100000.0,60170.0,60286.30078125,60001.0,60281.8984375,495.373291015625
1615662000000.0,60281.9,60338.6,60144.2,60173.2,421.9817
1615662900000.0,60173.2,60400.0,60149.7,60316.4,571.6496999999999
1615663800000.0,60316.4,60691.7,60294.0,60685.0,1178.6376
1615664700000.0,60685.0,60865.0,60500.0,60773.6015625,921.6845092773438
1615665600000.0,60773.6015625,61264.3984375,60651.69921875,61141.69921875,1499.8995361328125
1615666500000.0,61147.9,61400.0,61087.8,61281.0,1308.5810000000001
1615667400000.0,61281.0,61844.0,61271.8,61668.2,1787.0019
1615668300000.0,61668.2,61750.0,61390.3,61648.3,1447.0196
1615669200000.0,61648.3,61737.0,61273.9,61314.8,924.4106
1615670100000.0,61314.8,61328.4,60695.0,61105.6,1567.6254000000001
1615671000000.0,61105.6,61235.4,60605.5,60783.8,1181.4741999999999
1615671900000.0,60783.8,61176.6,60783.8,61151.1,812.5223
1615672800000.0,61156.4,61311.2,60767.6,60954.5,592.4684
1615673700000.0,60954.5,61136.1015625,60866.80078125,61104.6015625,422.05828857421875
1615674600000.0,61104.6,61185.0,60900.0,60937.8,395.7138
1615675500000.0,60937.8,61185.0,60920.0,61096.0,360.4366
1615676400000.0,61091.8,61325.6,61090.0,61322.5,409.8005
1615677300000.0,61322.5,61480.0,61222.2,61444.8,701.4786
1615678200000.0,61444.8,61480.0,61270.6,61376.4,594.2174
1615679100000.0,61376.4,61400.0,61150.0,61188.4,838.6014
1615680000000.0,61188.4,61417.5,60900.0,61356.1,761.7783
1615680900000.0,61361.5,61724.8,61354.2,61641.8,891.9200000000001
1615681800000.0,61641.8,61647.2,61262.3,61304.4,722.7985
1615682700000.0,61304.3984375,61366.1015625,61186.30078125,61260.5,525.6602172851562
1615683600000.0,61260.5,61260.5,60774.5,60973.8,902.4594
1615684500000.0,60973.8,61039.5,60724.3,60896.0,524.7653
1615685400000.0,60896.0,61100.0,60856.30078125,61060.0,433.8346862792969
1615686300000.0,61060.0,61218.2,61012.7,61081.0,414.1769
1615687200000.0,61081.0,61218.2,60910.6,60975.3,415.6965
1615688100000.0,60975.3,61100.0,60853.8,60899.8,534.4378
1615689000000.0,60899.8,61031.2,60788.0,60979.0,349.5952
1615689900000.0,60976.6015625,61095.30078125,60916.6015625,61061.30078125,264.0722961425781
1615690800000.0,61061.3,61279.1,60900.0,61178.8,447.0847
1615691700000.0,61178.8,61398.0,61102.9,61332.3,318.1158
1615692600000.0,61332.3,61472.1,61270.5,61292.3,529.616
1615693500000.0,61292.3,61393.3,61250.0,61356.3,269.6486
1615694400000.0,61356.3,61527.0,61088.7,61198.0,546.7026
1615695300000.0,61198.0,61595.1,61188.5,61430.0,477.5782
1615696200000.0,61430.0,61430.0,61226.6,61281.1,242.66845
1615697100000.0,61281.1015625,61281.1015625,61150.1015625,61225.5,211.0897979736328
1615698000000.0,61225.5,61285.4,61042.9,61204.2,341.9944
1615698900000.0,61204.2,61204.2,60972.4,60988.7,383.3949
1615699800000.0,60988.8,61149.0,60988.8,61110.9,354.023
1615700700000.0,61110.9,61123.6,60904.0,61016.3,635.4768
1615701600000.0,61016.3,61016.3,60770.0,60785.6,644.4547
1615702500000.0,60783.8,60985.5,60628.0,60705.4,901.1196
1615703400000.0,60705.8,60916.5,60523.1,60833.9,512.9295
1615704300000.0,60833.9,60990.0,60725.0,60975.4,294.6467
1615705200000.0,60975.4,60975.4,60753.5,60756.3,305.1924
1615706100000.0,60756.3,60912.3,60604.5,60905.6,394.1418
1615707000000.0,60905.6,60905.7,60650.2,60767.0,270.6792
1615707900000.0,60767.0,60767.0,60455.3,60494.8,549.2763
1615708800000.0,60494.80078125,60718.19921875,60250.0,60706.0,839.8994750976562
1615709700000.0,60706.0,60836.4,60511.5,60750.0,512.7791
1615710600000.0,60750.0,60806.0,60580.2,60806.0,460.15160000000003
1615711500000.0,60806.0,60871.0,60714.3,60787.8,350.8704
1615712400000.0,60787.8,60985.6,60688.0,60910.1,401.8301
1615713300000.0,60913.7,60975.6,60618.0,60937.4,517.8429
1615714200000.0,60937.4,61110.5,60937.4,61009.6,542.1473
1615715100000.0,61009.6015625,61110.0,60900.0,60934.1015625,385.51800537109375
1615716000000.0,60933.6,60970.0,60703.0,60741.2,504.6992
1615716900000.0,60741.2,60835.6,60571.8,60584.8,549.53143
1615717800000.0,60584.8,60591.0,60182.9,60341.2,1160.9195
1615718700000.0,60341.3,60469.4,60135.4,60293.1,732.1506
1615719600000.0,60293.1,60405.0,59850.0,60032.3,1263.6997000000001
1615720500000.0,60035.3,60129.5,59354.6,59690.6,1728.3295
1615721400000.0,59690.7,60013.3,59687.0,59810.1,781.1109
1615722300000.0,59810.1,60330.0,59666.7,60308.3,859.1816
1615723200000.0,60308.3,60463.6,60200.6,60301.0,670.9445000000001
1615724100000.0,60301.0,60550.0,60142.9,60358.3,715.9062
1615725000000.0,60355.0,60488.7,60283.3,60358.8,434.0691
1615725900000.0,60358.8,60459.0,60141.0,60427.8,475.8737
1615726800000.0,60427.8,60481.7,60241.2,60249.9,523.2417
1615727700000.0,60249.9,60390.0,59978.3,60155.1,631.057
1615728600000.0,60154.2,60155.3,59800.0,59894.7,762.2494
1615729500000.0,59894.7,60073.8,59734.0,59940.0,626.5322
1615730400000.0,59940.0,60325.0,59868.1,60299.9,599.0705
1615731300000.0,60299.9,60366.2,60099.9,60181.0,392.6403
1615732200000.0,60181.0,60477.8,60181.0,60280.7,485.8593
1615733100000.0,60280.7,60289.2,59919.2,60001.9,473.1743
1615734000000.0,60001.9,60090.0,59888.0,59940.0,453.76099999999997
1615734900000.0,59940.0,60081.0,59750.0,60068.8,612.7810000000001
1615735800000.0,60068.8,60150.0,59650.0,59790.1,682.32
1615736700000.0,59790.1,59882.0,59470.0,59681.3,746.7529
1615737600000.0,59681.2,59968.8,59300.0,59934.3,1263.8341
1615738500000.0,59933.0,60066.6,59775.5,59804.6,635.1061
1615739400000.0,59801.0,59813.9,59466.4,59798.5,630.3368
1615740300000.0,59798.8,59892.1,59431.0,59567.7,570.0703
1615741200000.0,59567.7,59850.0,59523.7,59816.7,429.3121
1615742100000.0,59821.80078125,60023.1015625,59650.0,59907.6015625,588.4580078125
1615743000000.0,59918.3,59920.0,59675.0,59773.1,341.6382
1615743900000.0,59773.1,59900.0,59698.9,59701.1,279.1428
1615744800000.0,59701.1,60060.6,59700.0,60060.6,380.5464
1615745700000.0,60060.6,60140.7,59983.3,60044.7,335.1703
1615746600000.0,60044.7,60370.0,59990.3,60157.6,510.36997
1615747500000.0,60157.6,60266.0,60083.9,60138.3,353.09163
1615748400000.0,60138.3,60200.0,60020.3,60053.0,332.1204
1615749300000.0,60053.7,60197.1,60001.0,60164.8,301.57253000000003
1615750200000.0,60160.3984375,60185.0,59869.0,59913.3984375,339.9339904785156
1615751100000.0,59913.4,59961.2,59789.7,59931.7,345.0656
1615752000000.0,59928.7,60061.9,59800.0,59801.1,483.8062
1615752900000.0,59801.1,59875.0,59720.0,59827.3,355.4162
1615753800000.0,59827.3,60052.4,59702.8,60034.9,386.2275
1615754700000.0,60034.9,60326.0,59996.6,60264.5,452.0532
1615755600000.0,60264.5,60485.1,60110.0,60113.3,602.67095
1615756500000.0,60119.8,60121.1,59925.5,59986.7,395.5388
1615757400000.0,59979.30078125,60200.0,59852.19921875,59935.30078125,288.2737121582031
1615758300000.0,59935.3,60082.4,59930.1,60081.5,194.47815
1615759200000.0,60081.6,60163.1,59733.4,59769.1,430.3544
1615760100000.0,59764.6,60224.1,59739.6,60089.2,401.3567
1615761000000.0,60089.19921875,60235.1015625,59909.1015625,60206.3984375,239.38514709472656
1615761900000.0,60206.4,60324.4,60080.0,60201.2,343.8766
1615762800000.0,60201.2,60637.0,60179.0,60593.2,612.0092999999999
1615763700000.0,60593.2,60750.0,60405.7,60450.7,620.2356
1615764600000.0,60450.7,60473.6,59926.9,59963.0,641.9844
1615765500000.0,59967.8,60019.1,58966.8,58968.3,2269.6904
1615766400000.0,58976.1,59480.7,58705.5,59359.7,1732.6966
1615767300000.0,59362.7,59866.3,59288.1,59866.3,697.5023
1615768200000.0,59866.3,59917.8,59516.1,59742.0,1020.0468
1615769100000.0,59742.0,59866.0,59371.0,59404.5,1020.6159057617188
1615770000000.0,59404.5,59764.8,59227.5,59608.7,1204.9683
1615770900000.0,59608.69921875,60100.0,59470.30078125,60043.69921875,682.8408203125
1615771800000.0,60043.7,60251.4,59980.0,60152.0,605.4801
1615772700000.0,60152.0,60187.3,59947.1,60066.6,472.6286
1615773600000.0,60066.6,60331.0,60064.8,60190.0,699.8969
1615774500000.0,60190.0,60250.0,60058.2,60230.2,339.0882
1615775400000.0,60230.30078125,60322.8984375,60075.5,60225.8984375,424.0150146484375
1615776300000.0,60225.9,60228.3,60037.6,60069.6,313.36242
1615777200000.0,60069.6,60321.4,60069.6,60208.7,291.1299
1615778100000.0,60208.7,60303.0,60110.0,60203.1,280.02588000000003
1615779000000.0,60205.6,60285.7,60115.5,60259.0,301.9277
1615779900000.0,60259.0,60491.5,60259.0,60380.0,480.72453
1615780800000.0,60380.0,60633.4,60380.0,60450.2,447.5678
1615781700000.0,60450.2,60462.3,60277.9,60374.7,422.7635
1615782600000.0,60374.7,60374.7,59875.1,60080.1,877.0318
1615783500000.0,60080.1,60080.1,59658.9,59773.7,690.5472
1615784400000.0,59773.7,59850.8,59442.0,59622.2,1003.0012
1615785300000.0,59622.2,59916.2,59590.0,59675.5,499.0094
1615786200000.0,59670.5,59802.19921875,59280.0,59352.19921875,725.7265014648438
1615787100000.0,59352.0,59507.3,59005.0,59013.3,1093.1722
1615788000000.0,59019.4,59365.4,58949.0,59256.7,1016.1161000000001
1615788900000.0,59256.7,59279.5,58777.8,59213.0,1040.0133
1615789800000.0,59213.0,59217.5,58421.0,58545.8,1919.4544
1615790700000.0,58545.8,58812.2,58490.0,58781.5,972.1984
1615791600000.0,58783.3984375,58792.6015625,58000.0,58021.1015625,1962.279296875
1615792500000.0,58021.1,58144.6,57253.0,57849.0,3892.4849999999997
1615793400000.0,57844.4,58341.8,57674.7,58339.2,1818.9925
1615794300000.0,58339.19921875,58339.19921875,57761.0,57789.80078125,1221.5936279296875
1615795200000.0,57789.8,58312.3,57500.0,58027.5,1784.9613
1615796100000.0,58027.5,58350.0,57959.8984375,58200.0,763.6323852539062
1615797000000.0,58200.0,58200.0,57898.3,58114.4,1040.6346
1615797900000.0,58114.3,58114.3,57525.2,57757.7,1386.0921
1615798800000.0,57757.7,58100.0,57468.0,57523.9,1597.4938
1615799700000.0,57523.9,57741.8,55332.1,56079.6,6344.3409
1615800600000.0,56070.5,56387.1,54600.0,55479.2,4905.538
1615801500000.0,55479.6,55900.0,55029.3,55867.9,3291.0991000000004
1615802400000.0,55871.3,56404.2,55555.6,56189.7,1748.6585
1615803300000.0,56189.7,56423.0,55801.9,56078.2,1748.5772
1615804200000.0,56078.19921875,56300.0,55808.69921875,55918.1015625,1013.6890869140625
1615805100000.0,55918.1,56438.0,55835.5,56355.1,1113.9075
1615806000000.0,56355.1015625,56576.3984375,55978.3984375,56086.30078125,1375.1119384765625
1615806900000.0,56086.6,56200.0,55888.0,56134.0,822.4645
1615807800000.0,56134.0,56462.3,56125.2,56404.9,886.5413
1615808700000.0,56404.9,56500.0,56046.4,56150.8,1077.7646
1615809600000.0,56150.80078125,56239.3984375,55179.0,55218.30078125,2089.244140625
1615810500000.0,55218.19921875,55806.69921875,55050.0,55725.69921875,1881.4862060546875
1615811400000.0,55725.7,56249.0,55719.2,56162.2,1218.9037
1615812300000.0,56162.2,56481.4,56036.2,56439.5,990.545
1615813200000.0,56439.5,56685.8,56250.5,56523.2,1202.3431
1615814100000.0,56523.2,57039.0,56388.0,57014.6,1567.1128
1615815000000.0,57014.6,57046.9,56740.0,56744.8,1201.1989
1615815900000.0,56745.6,57020.0,56637.1,56855.6,861.4361
1615816800000.0,56855.6,57312.5,56812.6,57113.5,1190.8176
1615817700000.0,57113.5,57284.5,56859.8,57028.5,856.2085999999999
1615818600000.0,57028.5,57210.0,56484.7,56900.0,1467.2166
1615819500000.0,56900.0,57068.4,56123.1,56134.1,1184.9727
1615820400000.0,56134.1,56752.0,56115.0,56739.8,1273.2018
1615821300000.0,56739.80078125,56816.69921875,56470.30078125,56497.69921875,648.855224609375
1615822200000.0,56497.7,56497.7,55854.2,56114.0,1396.5713
1615823100000.0,56114.0,56400.0,55977.1,56224.1,1083.7576
1615824000000.0,56224.1,56700.0,55669.3,56605.7,1847.2161
1615824900000.0,56605.69921875,56690.5,56303.80078125,56590.0,881.0388793945312
1615825800000.0,56595.0,56636.4,56090.0,56241.9,1032.8055
1615826700000.0,56241.9,56554.4,56105.3,56247.9,701.8956
1615827600000.0,56261.0,56331.1,55831.0,55912.5,799.4633
1615828500000.0,55914.2,56100.0,55478.0,55529.4,1026.4407
1615829400000.0,55529.4,55982.4,55529.4,55875.9,791.7268
1615830300000.0,55875.8984375,56138.69921875,55708.30078125,56035.80078125,698.0822143554688
1615831200000.0,56034.8,56155.7,55800.0,56024.2,580.2019
1615832100000.0,56028.6,56371.2,55823.2,56339.3,570.3551
1615833000000.0,56339.30078125,56377.69921875,56166.30078125,56180.1015625,553.2036743164062
1615833900000.0,56182.5,56264.1,55965.3,56113.9,642.0185
1615834800000.0,56113.9,56350.0,56096.8,56200.2,450.77160000000003
1615835700000.0,56200.2,56496.7,56198.8,56408.4,602.2543
1615836600000.0,56409.8,56462.5,56235.7,56431.5,382.6583
1615837500000.0,56431.5,56647.2,56384.9,56570.4,658.3177000000001
1615838400000.0,56570.4,56710.3,56424.4,56710.3,479.5823
1615839300000.0,56710.2,56917.9,56605.3,56790.0,718.1548
1615840200000.0,56790.0,56930.2,56481.7,56534.4,774.5756
1615841100000.0,56534.4,56534.4,56221.0,56380.0,776.2246
1615842000000.0,56380.0,56640.6,56338.6,56626.1,411.64289
1615842900000.0,56626.1015625,56721.80078125,56392.5,56565.3984375,427.5997619628906
1615843800000.0,56564.69921875,56831.1015625,56550.0,56722.30078125,399.59698486328125
1615844700000.0,56722.30078125,56940.0,56638.30078125,56707.69921875,486.3268127441406
1615845600000.0,56712.7,56900.0,56555.6,56570.0,372.7692
1615846500000.0,56570.0,56621.3,56026.2,56250.0,833.9056
1615847400000.0,56250.0,56428.6,56131.4,56224.6,443.2897
1615848300000.0,56219.8984375,56273.80078125,55979.19921875,56136.69921875,681.7402954101562
1615849200000.0,56144.7,56542.1,56144.7,56520.3,406.4286
1615850100000.0,56520.3,56672.0,56394.1,56482.9,420.1304
1615851000000.0,56482.9,56620.0,56131.6,56133.8,537.9408
1615851900000.0,56133.6,56161.7,55537.0,55605.2,1199.7935
1615852800000.0,55605.19921875,56140.6015625,55260.0,55954.19921875,1519.5965576171875
1615853700000.0,55954.3984375,55962.80078125,54821.80078125,54880.30078125,2227.362548828125
1615854600000.0,54880.3,55094.0,54555.3,54864.0,1746.7914
1615855500000.0,54864.0,54870.7,53960.1,54088.8,2463.404
1615856400000.0,54097.2,54097.2,53271.3,53606.1,3135.2309999999998
1615857300000.0,53606.1,54230.8,53478.4,54230.8,1716.3016
1615858200000.0,54230.80078125,54452.8984375,54000.0,54377.80078125,989.2529296875
1615859100000.0,54377.8,54568.4,54263.3,54471.6,736.7158000000001
1615860000000.0,54471.6,54649.9,54122.4,54550.8,1057.2273
1615860900000.0,54550.0,54641.1,54306.3,54336.9,583.4454
1615861800000.0,54336.9,54627.3,54123.0,54572.5,629.9764
1615862700000.0,54572.5,54609.1,54280.1,54567.6,560.565
1615863600000.0,54567.6,54625.0,53850.0,54010.9,718.1155
1615864500000.0,54009.80078125,54366.1015625,53866.19921875,54119.30078125,929.2634887695312
1615865400000.0,54119.3,54477.1,53992.6,54139.3,801.222
1615866300000.0,54139.30078125,54367.80078125,54028.8984375,54272.8984375,703.8472290039062
1615867200000.0,54272.7,54457.8,54188.8,54457.7,558.7534
1615868100000.0,54457.69921875,54784.69921875,54447.6015625,54754.19921875,768.0186767578125
1615869000000.0,54754.2,54850.0,54491.3,54606.3,610.6256000000001
1615869900000.0,54604.8,54700.8,54338.7,54418.2,414.1381
1615870800000.0,54418.19921875,54459.1015625,54030.0,54360.1015625,711.431396484375
1615871700000.0,54360.1,54450.5,54122.7,54192.3,432.3148
1615872600000.0,54192.3984375,54255.0,53607.8984375,53693.3984375,1063.270263671875
1615873500000.0,53693.5,54099.0,53689.69921875,54096.5,748.4429931640625
1615874400000.0,54088.4,54392.1,54050.0,54052.6,556.9165
1615875300000.0,54052.6,54067.4,53650.0,54030.0,796.1610000000001
1615876200000.0,54030.0,54815.8,54030.0,54690.5,1137.5166
1615877100000.0,54690.5,55334.8,54690.5,55060.1,2116.3985
1615878000000.0,55060.1,55467.3,55023.0,55235.4,1183.271
1615878900000.0,55235.4,55491.0,54968.2,55005.0,906.0642
1615879800000.0,55005.0,55345.0,54787.7,55118.7,1014.3817
1615880700000.0,55118.7,55406.1,54968.7,55239.8,667.9875
1615881600000.0,55239.8,55755.0,55110.7,55697.1,1374.4739
1615882500000.0,55697.1,56100.0,55677.6,55823.8,1359.8648
1615883400000.0,55823.8,56058.5,55700.0,55900.0,547.4274
1615884300000.0,55900.0,56095.1,55768.1,55894.3,553.5631
1615885200000.0,55892.1,55982.5,55709.3,55755.0,502.3275
1615886100000.0,55755.0,56050.0,55721.3,55838.0,584.4174
1615887000000.0,55838.0,56400.0,55838.0,56050.7,820.9977
1615887900000.0,56050.7,56050.7,55750.0,55870.4,687.4029
1615888800000.0,55870.4,56150.1,55813.6,55817.0,675.6525
1615889700000.0,55813.6,56145.2,55432.4,55670.3,1023.7902
1615890600000.0,55670.3,55850.0,55550.2,55739.1,597.4018
1615891500000.0,55739.1,56037.2,55729.7,55805.0,550.4598
1615892400000.0,55805.0,55900.0,55532.8,55725.5,619.6599
1615893300000.0,55725.9,55728.8,55457.0,55568.7,713.1368
1615894200000.0,55568.7,55570.4,55079.6,55230.9,1220.866
1615895100000.0,55230.9,55484.8,55103.7,55471.2,699.734
1615896000000.0,55464.1,55631.6,55201.3,55293.2,813.3388
1615896900000.0,55293.2,55399.6,55000.4,55164.4,659.6715
1615897800000.0,55164.4,55249.2,54777.0,54821.8,936.8369
1615898700000.0,54821.8,55150.0,54596.9,55091.9,979.5267
1615899600000.0,55091.9,55387.1,55006.3,55289.6,670.2379999999999
1615900500000.0,55289.6,55795.0,55211.1,55576.3,996.9418000000001
1615901400000.0,55576.3,55906.9,55266.3,55347.7,1021.9793999999999
1615902300000.0,55347.7,55372.5,55028.4,55324.3,622.735
