T,o,h,l,c,v
1620536400000,58157.9,58569.0,57937.3,58446.5,2314.0617
1620540000000,58446.5,58620.2,58000.0,58337.6,2438.26984
1620543600000,58337.6,58342.7,57711.7,57965.6,2152.6179
1620547200000,57965.6,58250.0,57815.0,58159.6,2238.709
1620550800000,58159.6,58400.0,57589.9,57952.5,2908.1747
1620554400000,57952.5,58052.30078125,57535.6015625,57955.0,2470.6875
1620558000000,57955.0,58200.0,57865.80078125,57907.5,2156.904296875
1620561600000,57907.5,58000.0,56235.7,56433.5,7334.0903
1620565200000,56433.5,57387.8,56402.9,57220.0,3553.6534
1620568800000,57220.0,57485.0,57111.4,57170.9,2243.8055
1620572400000,57170.9,57425.2,57000.0,57379.6,1889.5747
1620576000000,57379.6,57883.1,57300.0,57600.0,2503.1212
1620579600000,57600.0,57660.3,57262.5,57458.7,1615.9462
1620583200000,57458.7,57638.2,57199.8,57439.4,1531.72504
1620586800000,57441.6,57569.0,57049.0,57267.0,2492.94
1620590400000,57267.0,57999.0,57179.2,57844.2,2673.74898
1620594000000,57844.2,58180.0,57778.8,58025.9,1924.1151
1620597600000,58025.9,58205.7,57850.0,57930.3,2208.4737
1620601200000,57930.3,58439.7,57929.8,58240.8,2032.9059
1620604800000,58240.8,58887.8,58010.0,58858.6,2735.0698
1620608400000,58858.6,58985.0,58610.2,58700.2,2415.2495
1620612000000,58700.0,59066.0,58650.4,58982.8,2164.3378
1620615600000,58978.9,59444.9,58929.3,59356.8,3590.5502
1620619200000,59356.80078125,59500.0,59003.3984375,59154.69921875,3062.8134765625
1620622800000,59154.69921875,59440.0,58680.30078125,59068.1015625,2521.166015625
1620626400000,59068.69921875,59180.0,58755.0,58833.8984375,1799.1529541015625
1620630000000,58833.9,58965.0,58355.8,58370.2,2502.8679
1620633600000,58370.2,58593.8,58016.3,58372.9,2898.395
1620637200000,58372.8984375,58573.5,57736.5,57899.69921875,3262.379638671875
1620640800000,57899.7,58167.8,57550.0,57866.2,2697.7052
1620644400000,57866.2,58300.0,57301.8,58070.6,3624.6062
1620648000000,58070.6,58231.5,57526.3,57654.6,3500.8355
1620651600000,57650.0,57938.1,57455.0,57675.8,3403.4849
1620655200000,57675.8,57675.8,56815.0,56831.6,4097.3505
1620658800000,56831.6,58320.0,56700.0,58296.4,5490.7415
1620662400000,58296.30078125,58593.69921875,57557.0,57572.30078125,4239.666015625
1620666000000,57572.3,57693.4,56849.8,56985.3,4085.3972
1620669600000,56985.3,57195.3,56388.3,56771.9,4418.6431999999995
1620673200000,56771.9,56977.5,55516.8,55733.8,6241.0283
1620676800000,55733.8,55739.6,53400.0,55240.9,11462.1101
1620680400000,55246.7,55843.1,55027.2,55641.1,3014.2439
1620684000000,55640.8,56269.9,55367.2,56229.9,3377.2179
1620687600000,56229.9,56230.1,55419.0,55816.1,2981.3383
1620691200000,55816.1,56435.5,55430.0,55460.1,3554.539
1620694800000,55453.4,55815.3,55064.1,55565.3,3604.8311
1620698400000,55565.3,55942.3,54505.0,54600.0,3617.7438
1620702000000,54600.0,55283.7,54370.0,55142.5,3510.7656
1620705600000,55142.4,55545.7,54986.5,55337.0,2646.3449
1620709200000,55337.0,55484.3984375,54589.0,54798.0,2345.249755859375
1620712800000,54788.6,55800.0,54721.9,55677.1,2548.333
1620716400000,55677.1,55846.9,55421.8,55740.1,1960.4923
1620720000000,55737.9,55893.9,55153.1,55341.3,3137.0618
1620723600000,55341.3,56027.6,55315.5,55901.2,2573.227
1620727200000,55901.1,56190.0,55733.4,55841.8,2557.3842
1620730800000,55841.8,55963.9,55125.7,55210.5,2732.6983
1620734400000,55210.5,55418.8,54766.4,55374.1,3862.9381
1620738000000,55374.1,55760.0,54875.0,55750.0,3879.8819
1620741600000,55750.0,55885.80078125,55485.1015625,55688.0,3119.833251953125
1620745200000,55688.0,56176.0,55545.3,56052.8,3032.6627
1620748800000,56052.80078125,56553.3984375,55750.0,55999.69921875,3493.02978515625
1620752400000,55999.7,56500.0,55927.3,56395.1,2213.8574
1620756000000,56395.1,56690.0,56249.4,56383.7,2035.255
1620759600000,56383.69921875,56850.0,56330.30078125,56608.8984375,1880.391845703125
1620763200000,56608.9,56850.0,56464.7,56806.3,1629.035
1620766800000,56806.3,56862.4,56288.4,56510.3,1504.02303
1620770400000,56510.3,56654.7,56307.4,56400.0,1452.75329
1620774000000,56400.0,56768.0,56169.0,56670.0,1437.2105712890625
1620777600000,56670.0,57360.1015625,56555.1015625,57348.8984375,3166.9072265625
1620781200000,57344.5,57360.0,56924.4,57033.3,2018.7902
1620784800000,57033.3,57337.8,56932.8,57172.9,2235.7281
1620788400000,57170.2,57872.2,56937.8,57756.9,3310.8042
1620792000000,57756.9,58000.0,57284.8,57355.3,2702.2741
1620795600000,57355.3,57504.7,57160.0,57228.0,1948.7377
1620799200000,57228.0,57366.9,56900.0,57009.6,2517.1034
1620802800000,57011.7,57250.0,56882.0,57101.1,1915.3436
1620806400000,57101.1,57180.0,56580.0,56912.8,3332.8115
1620810000000,56912.8,57195.5,56730.0,56855.4,2163.0968
1620813600000,56855.4,56861.0,55950.4,56026.8,3903.5717
1620817200000,56026.80078125,56517.19921875,55967.1015625,56421.5,2722.415283203125
1620820800000,56421.3984375,56615.3984375,56164.0,56316.80078125,2723.56298828125
1620824400000,56316.80078125,56850.0,55700.0,56760.1015625,3996.55029296875
1620828000000,56760.1,56900.0,56000.0,56073.0,3641.3715
1620831600000,56073.0,56126.3,55232.6,55479.1,5861.5278
1620835200000,55479.1,55677.3,54392.7,55013.0,6443.6595
1620838800000,55013.0,55329.3,54687.1,54865.1,3002.0074
1620842400000,54863.9,55145.0,53576.3,54082.5,6339.6503
1620846000000,54082.5,54526.30078125,53500.0,54432.3984375,4578.14404296875
1620849600000,54437.0,54660.19921875,53983.1015625,54420.1015625,2585.9453125
1620853200000,54420.1,54751.9,54300.0,54533.2,1891.9403
1620856800000,54533.2,54746.8,51563.2,52942.8,12842.4705
1620860400000,52939.0,52950.6,48600.0,49631.3,13998.3747
1620864000000,49537.2,50630.0,46000.0,49667.0,19866.022
1620867600000,49661.1,50600.0,49305.4,50522.5,10088.9711
1620871200000,50522.5,50830.0,50000.0,50255.8,6577.4809
1620874800000,50257.80078125,50490.1015625,49544.0,50462.0,6253.5439453125
1620878400000,50462.0,50986.2,50282.0,50445.9,4747.2864
1620882000000,50445.9,51076.4,50444.0,50884.1,3757.0495
1620885600000,50884.1,51335.0,50760.4,51332.7,3988.3846
1620889200000,51332.7,51367.2,50605.4,50879.7,3632.0571
1620892800000,50879.7,50950.0,49938.4,50015.8,4616.6433
1620896400000,50015.8,50354.3,48747.9,49212.9,8623.517
1620900000000,49212.9,50243.6,48901.0,49171.8,8782.322400000001
1620903600000,49176.6,49909.8,48457.1,49777.0,6132.1854
1620907200000,49777.0,50400.0,49528.5,50158.1,4589.1709
1620910800000,50159.3,50585.5,49594.0,50500.0,3970.4923
1620914400000,50500.0,50884.30078125,50207.6015625,50288.69921875,3752.91064453125
1620918000000,50288.7,50394.2,49458.7,49627.6,4978.7853
1620921600000,49627.6,50430.0,48434.2,48635.4,6007.2006
1620925200000,48635.7,48888.0,47000.0,48465.1,11630.7403
1620928800000,48465.1,48964.4,47672.6,47844.0,6375.314
1620932400000,47844.0,49384.19921875,47832.3984375,48568.80078125,4923.9453125
1620936000000,48570.0,49450.0,48367.6,49304.2,4073.8786
1620939600000,49304.1,49866.0,49000.0,49564.9,2593.1649
1620943200000,49564.9,49879.8,48838.4,48857.7,3571.5723
1620946800000,48857.8,49759.1,48350.0,49671.0,3799.3594
1620950400000,49671.9,50241.2,49479.8,50029.8,4470.637
1620954000000,50029.8,50390.7,49855.1,50015.8,3253.8035
1620957600000,50019.6015625,50070.69921875,49414.5,49464.6015625,3144.165283203125
1620961200000,49464.6,49663.2,49021.0,49157.9,2794.4964
1620964800000,49157.9,49540.1,48799.8,49198.9,3932.0405
1620968400000,49195.2,49736.8,49042.3,49653.4,2676.4591
1620972000000,49649.8,49706.6,48862.6,49056.8,3448.4376
1620975600000,49056.8,50286.3,49050.0,49987.2,4177.1717
1620979200000,49987.2,50420.2,49880.0,50366.0,3437.1949
1620982800000,50366.0,50800.0,50140.1015625,50413.19921875,4037.60595703125
1620986400000,50413.2,50767.4,50213.0,50720.3,3962.6633
1620990000000,50720.3,50958.3,50478.8,50538.1,3477.0321
1620993600000,50538.1015625,50624.8984375,50226.19921875,50310.80078125,3335.756103515625
1620997200000,50310.80078125,50977.6015625,50037.0,50937.19921875,3262.853271484375
1621000800000,50937.2,50950.0,50470.9,50873.8,3009.0395
1621004400000,50873.80078125,51483.0,50873.80078125,51212.0,4260.6025390625
1621008000000,51212.0,51322.4,50660.6,50809.0,3747.9499
1621011600000,50809.0,51053.7,50490.3,50569.4,2632.602
1621015200000,50569.4,50729.0,50330.6,50470.1,3438.1329
1621018800000,50470.8984375,50479.5,50083.80078125,50138.1015625,2652.330078125
1621022400000,50141.3,50294.6,49065.0,49146.0,4218.7397
1621026000000,49146.0,49848.5,49030.0,49807.2,2362.8036
1621029600000,49810.4,50142.1,49613.2,49912.3,2042.9773
1621033200000,49912.3,50188.7,49731.0,49841.4,2306.7032
1621036800000,49844.2,50320.2,49269.8,49444.7,3240.0549
1621040400000,49444.7,50700.0,49350.5,50619.2,2899.0951
1621044000000,50619.2,50650.7,50020.0,50084.8,2143.7147
1621047600000,50084.8,50084.8,49601.0,49627.0,2247.5773
1621051200000,49627.0,49861.2,49150.9,49322.0,2921.9608
1621054800000,49322.0,49720.3984375,49086.80078125,49666.5,2777.407470703125
1621058400000,49668.9,49700.0,48628.7,48972.0,4475.9834
1621062000000,48972.0,49058.9,48400.0,48469.3,4586.8493
1621065600000,48469.7,49072.5,48203.9,48826.1,3843.6236
1621069200000,48826.1,49298.6,48350.0,48640.9,3775.3064
1621072800000,48654.2,48654.2,47721.8,48379.9,5492.3025
1621076400000,48379.9,49000.0,48343.4,48929.7,3024.3378
1621080000000,48929.69921875,49364.80078125,48636.6015625,49167.19921875,3205.170166015625
1621083600000,49167.2,49340.7,48527.1,48995.0,3241.6092
1621087200000,48995.0,49697.6,48832.0,49389.6,5237.1901
1621090800000,49389.6,49585.5,48834.8,48983.0,3230.3161
1621094400000,48983.0,48994.3,47534.0,47876.7,6712.5533
1621098000000,47875.5,48234.2,47399.3,47801.1,4910.9704
1621101600000,47801.1,48200.0,47447.4,47890.1,3156.2434
1621105200000,47890.7,48108.6,46900.0,48108.4,5499.3132000000005
1621108800000,48108.3984375,48655.0,48037.30078125,48219.30078125,3115.47607421875
1621112400000,48219.4,48738.8,48209.0,48419.8,1775.3333
1621116000000,48419.7,48688.8,47733.0,47964.7,2919.0233
1621119600000,47972.0,48049.9,46555.0,46763.0,5006.0289
1621123200000,46763.0,47698.0,46467.0,47283.4,5439.3091
1621126800000,47282.4,48216.0,47282.4,48060.0,3005.4638
1621130400000,48060.0,48326.6,47952.6,48150.0,2151.7615
1621134000000,48144.3,48406.4,47747.7,48383.5,2204.5671
1621137600000,48386.6,48951.0,48051.4,48102.8,2272.2531
1621141200000,48102.8,48354.2,48034.8,48165.9,1650.2117
1621144800000,48165.9,49500.0,48135.4,49048.0,4192.9291
1621148400000,49048.0,49400.0,48825.3,49375.3,2686.6397
1621152000000,49375.30078125,49437.5,48656.0,48900.0,2548.2861328125
1621155600000,48900.0,49500.0,48896.0,49264.7,2980.492
1621159200000,49264.7,49795.9,49221.1,49579.7,2962.9936
1621162800000,49575.0,49640.3,48912.8,49015.0,2464.2341
1621166400000,49015.0,49157.9,48550.6,48622.6,2925.5548
1621170000000,48618.1,48999.1,48457.1,48915.7,3053.9292
1621173600000,48915.8,49249.1,48036.0,48284.3,3836.3759
1621177200000,48284.3,48331.4,47566.0,47727.3,4351.1008
1621180800000,47727.3,48097.6,46960.0,47276.3,6112.0768
1621184400000,47276.3,47460.0,46120.0,47081.5,8475.4697
1621188000000,47080.2,47457.8,45333.3,45380.6,10976.6828
1621191600000,45410.0,46239.7,44444.4,45549.3,11255.4244
1621195200000,45553.2,45902.2,43825.4,44104.1,11341.7111
1621198800000,44103.9,45614.3,43857.4,45196.0,7608.6196
1621202400000,45195.30078125,46320.0,45163.69921875,45562.0,5841.0146484375
1621206000000,45562.0,46480.0,45384.1015625,46431.5,3932.708740234375
1621209600000,46426.8,46686.0,45481.6,45551.7,4098.5367
1621213200000,45551.7,45618.0,44527.2,44870.2,6451.0759
1621216800000,44870.2,45234.8,44210.0,44465.8,5723.775
1621220400000,44462.30078125,44705.19921875,42777.0,42915.5,11898.4736328125
1621224000000,42915.5,44300.0,42197.0,43582.5,13239.7834
1621227600000,43582.6,44232.8,42397.3,44150.2,9220.1083
1621231200000,44193.8,45400.0,43853.8,44323.4,11530.8279
1621234800000,44323.4,45353.1,44127.6,45149.2,6566.7412
1621238400000,45143.3,45528.1,44666.8,45320.6,6758.6242
1621242000000,45317.3,45630.3,44900.0,45408.9,4778.7786
1621245600000,45417.19921875,45507.30078125,44429.30078125,44539.0,5686.04150390625
1621249200000,44539.0,45800.0,44291.8,45731.4,6628.0662999999995
1621252800000,45733.6,45791.0,44707.5,44919.1,6324.4442
1621256400000,44927.6,45227.4,44555.0,45029.0,4360.539
1621260000000,45029.0,45128.7,43770.3,44441.0,6218.9602
1621263600000,44441.0,44646.5,43156.0,43362.8,6234.0511
1621267200000,43357.0,43814.3,42510.9,42567.3,8815.5143
1621270800000,42566.1015625,43208.3984375,42001.0,42587.19921875,9215.2412109375
1621274400000,42586.2,43733.9,42300.8,43473.2,7355.6152
1621278000000,43471.5,44400.0,43462.8,44197.7,5496.7976
1621281600000,44197.7,44939.2,44038.5,44757.6,4113.218
1621285200000,44757.6,44814.8,43250.6,43514.6,4150.7495
1621288800000,43514.6,44518.2,42600.0,42897.1,6424.9623
1621292400000,42897.1,43841.9,42500.0,43538.0,5366.266
1621296000000,43538.0,44631.8,43150.8,44386.3,6210.1417
1621299600000,44389.6015625,45281.30078125,44303.8984375,45072.5,6566.08935546875
1621303200000,45079.6015625,45260.5,44500.0,45018.6015625,3747.962646484375
1621306800000,45018.2,45051.2,44660.0,44779.8,2728.7246
1621310400000,44774.8,45555.2,44738.3,45319.0,4607.6161
1621314000000,45319.0,45509.2,45007.3,45360.0,4003.0765
1621317600000,45355.8,45799.3,44800.4,44898.1,4784.4765
1621321200000,44898.1,45244.6,44837.4,45172.7,3823.2619
1621324800000,45172.7,45420.0,44826.4,44925.2,3610.9352
1621328400000,44925.2,45133.0,44607.1,44955.3,3542.845
1621332000000,44955.3,45480.0,44731.8,45365.9,2907.3832
1621335600000,45365.8984375,45662.1015625,45125.19921875,45321.0,3041.56689453125
1621339200000,45318.8,45341.8,43715.0,43955.5,6203.6638
1621342800000,43955.5,44098.3984375,43210.0,43691.19921875,7040.02392578125
1621346400000,43691.3984375,43692.5,42507.0,43221.3984375,8896.1494140625
1621350000000,43221.3984375,43806.80078125,42780.5,42969.5,7433.44921875
1621353600000,42969.5,43700.0,42594.9,43600.2,8038.1489
1621357200000,43601.19921875,43825.69921875,43278.3984375,43324.6015625,4445.74072265625
1621360800000,43324.6,43361.9,42372.0,42800.0,6072.5953
1621364400000,42800.0,43621.0,42500.0,43262.69921875,4702.17041015625
1621368000000,43262.69921875,43522.6015625,42691.80078125,43256.6015625,3754.78466796875
1621371600000,43254.1015625,43500.0,42766.0,42979.69921875,2614.873046875
1621375200000,42980.5,43250.3,42702.5,42817.8,3020.7242
1621378800000,42817.9,43181.8,42250.0,42849.8,5183.4619
1621382400000,42849.8,43584.9,42500.0,42610.3,5053.495
1621386000000,42610.3,42699.4,40500.2,40843.5,13344.376
1621389600000,40843.5,41300.0,40275.0,40325.0,8604.9757
1621393200000,40324.6015625,41050.0,40125.0,40591.19921875,9124.064453125
1621396800000,40592.0,40847.0,38604.9,39307.7,17716.262600000002
1621400400000,39307.7,39941.0,38934.7,39200.0,12574.526
1621404000000,39200.0,39878.3,39102.0,39378.5,8295.85
1621407600000,39383.3,40575.3,38550.0,40371.4,10481.1204
1621411200000,40355.0,40888.0,39849.5,40465.0,7231.8936
1621414800000,40462.4,40709.0,40028.6,40324.6,5321.0208
1621418400000,40324.6015625,40442.8984375,38886.0,39432.30078125,9060.0537109375
1621422000000,39432.3984375,39664.69921875,36333.0,38700.0,26040.52734375
1621425600000,38700.0,39295.5,32488.9,35234.6,30946.529
1621429200000,35234.6,38000.0,30000.0,35863.1,44239.799
1621432800000,35863.1,37598.8,33993.7,37521.3,24199.621
1621436400000,37501.9,37990.0,36414.7,37318.5,21654.715
1621440000000,37310.1,40118.8,36111.0,39580.7,24998.724
1621443600000,39558.8,40442.0,38866.0,39370.6,16280.309
1621447200000,39366.9,39616.0,37600.0,37961.0,12160.4471
1621450800000,37961.0,39499.8984375,37711.0,39342.8984375,9791.1748046875
1621454400000,39337.4,40200.0,37962.9,38217.4,10297.2306
1621458000000,38222.2,38957.0,37033.0,38771.8,9138.8077
1621461600000,38777.1,39800.0,38014.0,39090.2,7374.8084
1621465200000,39070.6015625,39264.5,36600.0,36690.1015625,10416.8779296875
1621468800000,36671.19921875,38180.0,34850.0,35817.30078125,18051.5703125
1621472400000,35825.80078125,37500.0,35520.0,36973.5,14885.314453125
1621476000000,36971.9,38300.0,36834.8,38051.3,8464.2879
1621479600000,38051.3,38599.0,37838.2,38341.0,7146.5341
1621483200000,38340.0,39780.0,38202.1,39425.5,8595.2447
1621486800000,39425.5,39970.0,39130.0,39938.9,7152.526
1621490400000,39936.8,40202.1,39200.0,39684.4,7701.1689
1621494000000,39681.7,40780.9,39650.0,39959.7,8751.0931
1621497600000,39959.7,40250.0,39326.0,39827.0,5930.8133
1621501200000,39827.0,40200.0,38700.0,39931.19921875,7643.568359375
1621504800000,39932.1,40479.8,39493.2,40400.0,8945.2873
1621508400000,40400.0,40690.6,39701.0,40475.2,7448.0436
1621512000000,40476.7,41975.0,40086.1,41700.0,12123.2114
1621515600000,41700.0,42451.7,41351.1,41713.3,10904.7935
1621519200000,41721.0,42200.0,41223.4,41439.3,8729.8172
1621522800000,41436.5,41999.0,40891.8984375,41432.8984375,6269.396484375
1621526400000,41432.9,41450.0,38110.0,39311.8,19028.564
1621530000000,39311.8,40249.0,38720.0,39785.4,7636.9966
1621533600000,39785.0,40018.6,39220.0,39811.8,4978.0622
1621537200000,39808.3,40448.2,39532.8,40116.0,4563.598
1621540800000,40116.0,40635.0,39638.30078125,39992.8984375,4115.18408203125
1621544400000,39992.9,40829.6,39698.4,40688.5,2713.9151
1621548000000,40686.2,41900.0,39383.5,41451.7,6423.191
1621551600000,41452.6,41727.3,40247.5,40526.6,4815.428
1621555200000,40525.4,42200.0,40470.2,41725.6,6509.4003
1621558800000,41725.6,41821.6,41248.1,41429.7,3435.1344
1621562400000,41427.6,41623.9,41039.4,41248.3,3209.9845
1621566000000,41247.4,41266.1,40408.8,40666.9,3734.2247
1621569600000,40662.0,40715.1,39672.0,39943.7,5317.7653
1621573200000,39943.7,40296.7,39587.1,39846.5,3714.0203
1621576800000,39846.5,40800.0,39222.0,40564.8,5987.7848
1621580400000,40566.0,40650.0,39482.5,39842.6,4149.5029
1621584000000,39842.6,40363.3,39277.0,40024.2,6230.216
1621587600000,40021.3,41194.2,40019.8,40876.7,5865.0044
1621591200000,40876.7,41200.0,40575.6,40738.2,4982.9731
1621594800000,40738.19921875,41230.69921875,40237.3984375,41124.30078125,4499.83837890625
1621598400000,41124.3,41577.0,40470.1,40508.0,5801.8928
1621602000000,40508.0,41299.9,40269.0,41112.0,3608.9258
1621605600000,41112.0,41789.4,36600.0,37837.3,32595.2792
1621609200000,37835.0,38300.0,36444.4,36794.6,18927.4988
1621612800000,36803.3,37825.8,36100.0,37033.6,14854.1552
1621616400000,37031.7,37384.5,36619.3,37341.7,8400.5611
1621620000000,37341.8,37391.2,36346.8,37159.7,6770.6442
1621623600000,37159.7,37169.9,35501.0,36062.1,11153.1098
1621627200000,36062.1,36332.8,35150.0,35195.2,9165.466
1621630800000,35212.5,36691.0,33488.0,36588.8,18870.0376
1621634400000,36592.5,37337.3984375,36000.0,36664.0,8385.2841796875
1621638000000,36664.0,37447.0,36300.0,37252.0,5932.1951
1621641600000,37263.30078125,37741.8984375,36877.0,37654.30078125,5150.91064453125
1621645200000,37652.4,37987.6,37200.0,37620.8,4908.6545
1621648800000,37620.8,38100.0,37139.9,37383.0,5044.5323
1621652400000,37383.0,37716.1015625,36517.0,36951.80078125,8142.79296875
1621656000000,36947.30078125,37219.3984375,35875.1015625,36304.19921875,7326.52001953125
1621659600000,36304.19921875,36713.1015625,35200.6015625,36376.30078125,7511.5869140625
1621663200000,36376.30078125,36510.19921875,35500.0,36412.5,5196.13916015625
1621666800000,36412.5,36496.1,35596.1,36269.3,5621.4365
1621670400000,36266.4,37120.2,36259.0,36805.6,5836.5954
1621674000000,36805.6,37452.6,36491.0,37173.8,4695.6755
1621677600000,37175.0,38827.5,36835.0,38338.0,9274.7648
1621681200000,38338.0,38500.0,37555.0,38157.8,4802.4677
1621684800000,38157.8,38729.2,37725.7,38151.8,5202.7414
1621688400000,38151.8,38829.0,37965.4,38310.6,5022.7407
1621692000000,38310.6,38538.2,37383.6,37808.5,6099.1686
1621695600000,37808.5,38721.8,37000.0,38162.4,6724.4459
1621699200000,38161.9,38491.5,37563.5,38147.7,5000.2774
1621702800000,38154.1015625,38600.0,37788.8984375,37968.1015625,4104.2158203125
1621706400000,37972.6,38121.0,37300.0,37646.3,4313.0643
1621710000000,37647.30078125,37988.0,37158.1015625,37286.69921875,3492.456787109375
1621713600000,37286.69921875,38196.5,37268.80078125,38022.80078125,3080.639892578125
1621717200000,38022.80078125,38362.30078125,37826.1015625,38153.80078125,3136.553466796875
1621720800000,38153.8984375,38400.0,37338.19921875,37622.3984375,4123.74560546875
1621724400000,37621.6,37850.0,37377.5,37449.7,2730.1146
1621728000000,37458.5,38270.6,36669.0,38191.0,6779.1627
1621731600000,38191.3,38223.0,37871.8,37907.9,2539.143
1621735200000,37907.9,38018.9,37370.0,37470.2,2901.2928
1621738800000,37470.5,37663.6,37234.4,37421.6,2634.7623
1621742400000,37421.6,37421.6,37050.7,37198.7,2786.7444
1621746000000,37198.7,37198.7,36572.4,36883.0,4425.9346
1621749600000,36880.0,37323.2,36318.0,36650.4,5365.1715
1621753200000,36650.3984375,36860.69921875,35530.0,35927.69921875,7315.4921875
1621756800000,35927.69921875,35930.8984375,33800.6015625,34376.0,18304.806640625
1621760400000,34376.0,35300.0,33925.19921875,34202.6015625,13905.212890625
1621764000000,34207.0,35822.2,34118.7,35004.8,9389.7868
1621767600000,35004.8,35800.0,34600.0,35389.1,6744.3862
1621771200000,35386.8,35800.0,33118.9,33944.8,17222.698
1621774800000,33944.8,34169.8,32600.0,33642.1,17683.021
1621778400000,33647.3,34583.4,33000.0,33891.9,11148.1255
1621782000000,33891.8984375,34015.8984375,33000.0,33318.1015625,7766.48779296875
1621785600000,33316.4,33700.0,31111.0,32237.0,27065.208
1621789200000,32237.0,33900.0,32110.4,32715.8,14018.139
1621792800000,32716.0,33469.1,31777.9,32529.8,10787.1409
1621796400000,32539.1,33449.0,32203.9,33051.7,7063.1712
1621800000000,33047.30078125,33974.0,33045.30078125,33630.0,6601.0732421875
1621803600000,33627.4,34480.0,33591.8,34007.6,5442.8335
1621807200000,34007.6,34888.0,33555.0,33832.8,4830.9181
1621810800000,33825.8,35000.0,33823.2,34655.3,4415.3213
1621814400000,34681.4,35726.3,34664.8,35191.4,7270.1532
1621818000000,35191.4,35554.0,34675.0,35089.3,5123.5628
1621821600000,35089.30078125,35456.6015625,34800.0,35267.69921875,5121.82763671875
1621825200000,35271.2,35889.0,35114.0,35251.4,4913.1902
1621828800000,35250.6,35423.4,34031.0,34881.1,5630.1783000000005
1621832400000,34886.2,35489.9,34688.0,35292.6,3905.4387
1621836000000,35292.6,36222.0,35010.7,36089.7,5731.4916
1621839600000,36089.7,36887.0,35908.0,36645.8,10323.2534
1621843200000,36645.80078125,36850.0,36100.0,36620.0,7658.4013671875
1621846800000,36620.0,36620.0,36175.80078125,36202.0,5093.1533203125
1621850400000,36204.1,36685.0,35877.5,36399.2,7734.4693
1621854000000,36399.2,37922.2,36387.9,37600.0,11649.0984
1621857600000,37600.0,38637.69921875,37371.0,38211.19921875,10478.875
1621861200000,38211.2,38413.0,37377.0,37571.6,9474.3338
1621864800000,37578.6015625,38069.0,37320.3984375,37681.0,6360.54931640625
1621868400000,37672.3,38200.0,37266.6,37539.6,6329.9088
1621872000000,37539.6,37975.0,36818.6,37357.2,8111.4578
1621875600000,37357.2,37879.0,37186.5,37669.8,4572.752
1621879200000,37667.9,38350.0,37397.6,37911.8,5257.4944
1621882800000,37911.7,39788.0,37729.7,39606.1,10517.7892
1621886400000,39606.1,39920.0,38717.0,38951.0,9066.9967
1621890000000,38951.0,39300.3,38308.5,38449.8,4563.5363
1621893600000,38467.3984375,38870.0,37955.3984375,38429.3984375,3758.64013671875
1621897200000,38433.1,38984.2,38218.4,38796.3,2984.3431
1621900800000,38811.0,39791.8,38502.7,39387.5,7313.9872
1621904400000,39387.5,39550.0,38650.0,38808.30078125,5031.44140625
1621908000000,38806.4,38925.3,38018.0,38083.7,4217.7432
1621911600000,38083.7,38415.0,37800.5,38304.5,5131.6299
1621915200000,38306.3984375,38718.0,37608.0,38368.1015625,4954.60498046875
1621918800000,38366.1,38444.1,37863.6,38356.5,3459.8924
1621922400000,38354.9,39200.0,38114.0,38874.3,4412.335
1621926000000,38878.0,39181.1,38568.9,38985.1,3504.7708
1621929600000,38993.9,39110.0,38026.5,38138.1,4463.4145
1621933200000,38138.1015625,38259.8984375,37751.19921875,37932.8984375,4202.6298828125
1621936800000,37932.9,37937.2,36660.0,37103.2,8823.0514
1621940400000,37103.3,37461.5,36486.0,36537.2,5917.1992
1621944000000,36537.19921875,37220.0,36419.6015625,37119.8984375,5401.60546875
1621947600000,37119.9,37978.2,36915.0,37462.3,7069.2629
1621951200000,37462.30078125,38141.6015625,37350.0,37634.6015625,5998.30712890625
1621954800000,37634.6,38481.2,37000.0,38277.6,8671.0744
1621958400000,38277.6015625,38299.8984375,37651.5,37796.69921875,3780.782958984375
1621962000000,37798.6015625,38055.0,37500.0,37952.0,2689.648681640625
1621965600000,37952.0,38288.0,37756.30078125,37884.8984375,2717.459716796875
1621969200000,37884.8984375,37984.6015625,37011.0,37292.69921875,3464.7666015625
1621972800000,37292.7,37794.7,37250.0,37598.8,2513.6203
1621976400000,37603.8,38110.0,37420.4,37937.8,2369.7983
1621980000000,37937.8,38754.0,37906.8,38405.0,3692.72
1621983600000,38403.0,38467.2,37946.6,38324.7,2194.4759
1621987200000,38324.7,38600.0,37800.4,38099.5,3715.1657
1621990800000,38099.5,38888.0,38074.7,38658.2,3359.4773
1621994400000,38660.19921875,39573.30078125,38641.5,39212.1015625,6381.349609375
1621998000000,39212.1,39693.7,39094.1,39504.0,3425.4428
1622001600000,39504.0,39606.7,39000.0,39387.9,3107.3508
1622005200000,39387.9,39524.8,39152.0,39229.3,3115.3253
1622008800000,39229.3,40755.0,39157.5,40550.0,8224.6245
1622012400000,40550.0,40604.5,40261.1,40445.8,3829.9898
1622016000000,40445.8,40841.0,39737.8,40148.5,6455.8348
1622019600000,40152.1,40428.9,40066.0,40150.0,2700.8578
1622023200000,40150.0,40330.0,39526.0,39681.4,5136.7327
1622026800000,39681.4,39899.5,39379.8,39850.7,3143.224
1622030400000,39850.7,40289.8,39750.0,40120.0,4310.666
1622034000000,40120.0,40123.3,38790.2,38832.0,7319.9831
1622037600000,38832.0,39339.5,38777.8,39129.2,5318.5465
1622041200000,39128.2,39227.4,38440.0,38758.6,6130.0405
